632,Wicklow,National,N81,0,1,1,2,53.166014,-6.540543,53.14847,-6.556797,2.31,Current,
634,Wicklow,Regional,R750,0,1,0,1,52.945689,-6.020021,52.929629,-6.041157,2.43,Current,
636,Wicklow,National,N11,0,4,12,16,53.047267,-6.09102,53.150721,-6.124835,12.51,Current,
640,,Kerry,Regional,R551,1,0,2,3,52.379736,-9.821518,52.401163,-9.820631,2.92,Current
642,,Kerry,Regional,R551,1,1,4,6,52.292561,-9.738709,52.312852,-9.768681,3.36,Current
643,,Kerry,Regional,R555,1,0,0,1,52.399616,-9.354303,52.420899,-9.395092,3.86,Current
645,,Kerry,National,N21,1,0,6,7,52.256459,-9.623019,52.261232,-9.65655,2.4,Current
647,,Kerry,National,N22,0,1,3,4,52.162176,-9.547717,52.193475,-9.566482,3.82,Current
652,,Cork,Regional,R586,0,1,2,3,51.742524,-8.87601,51.737868,-8.932178,4.08,Current
654,,Cork,Regional,R619,0,1,0,1,51.891887,-8.801935,51.907072,-8.788356,2.6,Current
661,,Cork,Local,L1223,0,1,0,1,52.137002,-8.590926,52.131992,-8.614444,1.73,Current
664,,Cork,National,N22,0,1,1,2,51.935246,-9.142761,51.958619,-9.194385,4.56,Current
665,,Cork,National,N20,0,1,1,2,52.024236,-8.595796,52.069396,-8.610031,5.53,Current
668,,Cork,Regional,R600,1,1,8,10,51.791371,-8.491238,51.8384,-8.481811,6.52,Current
669,,Cork,National,N20,0,0,16,16,51.924482,-8.493622,51.915199,-8.473469,1.79,Current
671,Urban Road/Urban Street/Unclassified,Cork,Togher Road,0,1,3,4,51.871957,-8.497705,51.885495,-8.486363,1.71,Current,
673,Urban Road/Urban Street/Unclassified,Cork,Victoria Road,1,2,3,6,51.896187,-8.423314,51.898471,-8.461051,2.86,Current,
674,,Cork,Regional,R641,0,0,7,7,51.876795,-8.505689,51.882658,-8.507091,0.67,Current
677,Limerick,Regional,R662,0,1,2,3,52.369286,-8.306802,52.407764,-8.301413,4.88,Current,
683,Limerick,Regional,R445,1,4,6,11,52.681004,-8.509359,52.730314,-8.471358,6.12,Current,
687,Limerick,Regional,R510,0,1,6,7,52.654502,-8.652416,52.661221,-8.633742,1.48,Current
688,Limerick,Regional,R513,0,1,1,2,52.351271,-8.309232,52.376144,-8.352016,4.27,Current
691,Limerick,National,N21,0,1,9,10,52.554668,-8.80372,52.577397,-8.762272,4.18,New
693,Kerry,National,N21,1,0,2,3,52.28877,-9.402518,52.308961,-9.371867,3.1,Current
694,Kerry,National,N21,0,1,8,9,52.236128,-9.486766,52.252962,-9.562061,5.51,New
698,Tipperary,National,N62,0,1,4,5,52.789368,-7.844114,52.815963,-7.830316,3.52,New
700,Tipperary,Regional,R445,1,0,0,1,52.936261,-7.830149,52.947699,-7.810579,1.84,Current
703,Tipperary,Regional,R639,1,0,0,1,52.338671,-8.043621,52.350754,-8.011063,2.59,Current
706,Tipperary,National,N24,0,2,3,5,52.373497,-7.809942,52.379773,-7.879237,4.98,Current
709,Tipperary,National,N52,1,1,0,2,52.942754,-8.147837,52.928644,-8.165816,2.01,Current
714,Tipperary,National,N62,0,1,5,6,52.680949,-7.815331,52.737943,-7.840795,6.98,New
719,Waterford,National,N25,0,2,3,5,52.234383,-7.304697,52.238793,-7.259593,3.22,Current
720,Waterford,National,N25,0,2,9,11,52.23315,-7.311535,52.198622,-7.418379,8.53,Current
721,Waterford,National,N25,0,1,1,2,52.040584,-7.660234,52.061587,-7.649656,4.2,Current
727,Carlow,National,N80,0,3,2,5,52.700356,-6.696997,52.737734,-6.757358,5.99,Current
729,Carlow,Regional,R448,0,1,1,2,52.73915,-6.985562,52.752604,-6.961807,2.27,New
749,Wexford,Regional,R733,0,1,3,4,52.251391,-6.840562,52.266994,-6.777837,4.64,Current
755,Wexford,National,N11,1,0,2,3,52.536695,-6.553357,52.514086,-6.564393,2.68,New
757,Wicklow,Regional,R772,0,1,1,2,53.071302,-6.094961,53.099834,-6.10852,3.63,New
759,Kildare,Regional,R445,1,3,3,7,53.127856,-7.092433,53.144594,-7.022187,5.19,Current
762,Cork,Regional,R586,0,3,5,8,51.74243,-8.873546,51.746034,-8.781942,6.71,Current
763,Kilkenny,National,N10,0,1,0,1,52.638886,-7.166014,52.657683,-7.207559,3.61,Current
764,Kilkenny,Regional,R712,1,0,8,9,52.678108,-7.034321,52.643965,-7.15904,9.82,Current
765,Kilkenny,National,N76,0,1,6,7,52.558908,-7.368712,52.524675,-7.416576,5.32,New
767,Kilkenny,Motorway,M9,0,1,2,3,52.440361,-7.234846,52.515165,-7.238118,8.42,Current
768,Kilkenny,National,N10,0,1,2,3,52.573635,-7.233225,52.591969,-7.241519,2.13,New
770,Kilkenny,Regional,R700,0,2,0,2,52.641614,-7.230637,52.603241,-7.193161,5.07,Current
772,Kilkenny,Regional,R693,0,1,0,1,52.688151,-7.2755,52.656932,-7.26069,3.9,Current
773,Kilkenny,National,N78,0,3,4,7,52.811659,-7.191392,52.746712,-7.23708,8.57,Current
776,Tipperary,National,N52,0,1,3,4,52.957874,-8.136733,53.018027,-8.125502,7.03,Current
777,Tipperary,Regional,R498,0,1,1,2,52.85294,-8.179077,52.860521,-8.19618,1.52,Current
778,Tipperary,Regional,R498,0,1,1,2,52.793612,-8.043195,52.831382,-8.097729,5.98,Current
779,Tipperary,Regional,R498,0,1,4,5,52.70926,-7.897308,52.757532,-7.988765,9.23,Current
780,Tipperary,Regional,R660,0,4,9,13,52.67274,-7.753519,52.67848,-7.81668,4.42,Current
781,Tipperary,Regional,R660,0,2,0,2,52.640966,-7.872233,52.608849,-7.881021,4.02,New
785,Tipperary,Regional,R688,0,2,2,4,52.431917,-7.784392,52.448335,-7.809604,2.53,New
786,Tipperary,National,N24,0,1,0,1,52.361366,-7.582003,52.366449,-7.619408,2.75,Current
787,Wexford,National,N25,1,1,0,2,52.37779,-6.854927,52.383932,-6.882848,2.07,Current
788,Wexford,National,N30,0,1,1,2,52.4197,-6.863984,52.418082,-6.896297,2.33,Current
790,Wexford,Regional,R738,0,1,0,1,52.338452,-6.589687,52.324604,-6.645133,4.2,Current
791,Wexford,Regional,R769,0,0,6,6,52.336786,-6.46315,52.340841,-6.503468,2.99,Current
792,Wexford,Regional,R741,1,1,2,4,52.619026,-6.307592,52.573868,-6.317378,5.48,New
800,Waterford,Regional,R683,0,0,7,7,52.2426,-6.982486,52.235534,-7.035165,4.31,Current
802,Waterford,Regional,R680,0,2,14,16,52.260813,-7.105632,52.263983,-7.118781,0.97,Current
804,Kerry,National,N70,0,3,2,5,52.068851,-9.898699,52.035941,-10.03077,11.3,Current
808,Kerry,National,N72,1,2,0,3,52.051117,-9.396833,52.050886,-9.456475,4.24,Current
810,Kerry,National,N71,0,5,9,14,52.004948,-9.543852,52.056673,-9.507113,9.12,Current
811,Kerry,National,N72,0,2,6,8,52.067554,-9.523583,52.071875,-9.597099,5.18,Current
813,Kerry,National,N22,0,1,4,5,52.079795,-9.514793,52.069349,-9.516661,1.58,Current
814,Kerry,Regional,R561,0,0,7,7,52.163897,-9.700717,52.17026,-9.552291,10.88,Current
816,Kerry,Regional,R558,1,0,1,2,52.28312,-9.73246,52.277164,-9.82706,7.04,Current
818,Kerry,Regional,R878,0,0,6,6,52.271343,-9.699898,52.290962,-9.67351,2.84,Current
820,Kerry,Regional,R556,0,1,1,2,52.426382,-9.687191,52.408724,-9.684711,2.11,New
822,Kerry,National,N69,0,1,2,3,52.385469,-9.545207,52.322445,-9.649063,10.12,Current
823,Kerry,National,N23,0,1,1,2,52.222234,-9.476939,52.176192,-9.547481,7.42,Current
824,Kerry,National,N69,1,1,3,5,52.55235,-9.380356,52.570308,-9.314239,6.6,Current
828,Cork,National,N71,0,1,2,3,51.727314,-9.496762,51.751756,-9.540054,4.97,Current
829,Cork,Regional,R586,0,1,1,2,51.705121,-9.132472,51.693572,-9.148982,1.76,Current
831,Cork,National,N71,0,3,2,5,51.584058,-8.991108,51.58531,-9.045456,5.37,Current
837,Cork,Regional,R600,1,2,6,9,51.720515,-8.490421,51.783075,-8.492952,8.04,Current
845,Cork,Regional,R639,0,0,8,8,52.138238,-8.267505,52.152943,-8.278784,2.26,Current
848,Cork,National,N20,1,1,4,6,51.97806,-8.582843,52.022589,-8.59377,5.14,Current
850,Cork,Motorway,M8,1,1,8,10,52.095525,-8.287088,52.005471,-8.343191,10.89,Current
851,Cork,National,N25,0,1,9,10,51.906498,-8.303408,51.902928,-8.382585,5.71,Current
853,Limerick,Regional,R522,0,1,2,3,52.341025,-8.910558,52.38494,-8.972619,6.46,Current
855,Limerick,Regional,R513,1,1,2,4,52.519078,-8.474665,52.575398,-8.462396,6.69,New
858,Limerick,National,N24,1,2,2,5,52.608895,-8.447006,52.579808,-8.385726,5.37,Current
860,Limerick,Regional,R527,1,0,6,7,52.663295,-8.63713,52.664715,-8.668908,2.49,Current
861,Limerick,Regional,R526,0,4,32,36,52.642099,-8.647822,52.664536,-8.62595,2.99,Current
863,Limerick,Regional,R526,0,0,7,7,52.641273,-8.649516,52.628805,-8.661908,1.64,Current
864,Clare,Regional,R352,0,1,0,1,52.976375,-8.376597,52.952866,-8.391997,3.03,Current
865,Clare,Regional,R352,0,2,1,3,52.855369,-8.779819,52.863161,-8.737209,3.04,New
869,Clare,National,N18,1,1,8,10,52.692933,-8.785142,52.721008,-8.858313,6.64,Current
871,Clare,Motorway,M18,1,0,0,1,52.831316,-8.938499,52.862439,-8.937857,3.48,Current
872,Clare,Motorway,M18,0,1,2,3,52.935212,-8.907491,52.912026,-8.921597,2.8,Current
873,Clare,Regional,R458,1,0,3,4,52.869348,-8.974319,52.850538,-8.981343,2.31,Current
874,Clare,National,N67,0,2,1,3,52.882842,-9.403946,52.849891,-9.412198,4.74,Current
875,Galway,Regional,R336,0,1,0,1,53.247321,-9.505414,53.237994,-9.481772,2.28,Current
877,Galway,Regional,R374,0,1,0,1,53.307143,-9.633744,53.28984,-9.654717,2.47,Current
882,Galway,Regional,R332,0,0,6,6,53.501836,-8.814897,53.514376,-8.851118,2.91,Current
885,Galway,Regional,R327,0,1,0,1,53.65879,-8.64536,53.678951,-8.654378,3.95,Current
889,Galway,Regional,R380,0,1,2,3,53.190152,-8.600589,53.172408,-8.663747,4.89,New
890,Galway,Regional,R458,1,1,3,5,53.173533,-8.831604,53.134183,-8.800078,5.21,Current
891,Galway,National,N67,0,1,4,5,53.143502,-8.987807,53.139323,-8.935569,3.67,New
892,Galway,National,N6,0,2,10,12,53.298537,-9.035361,53.282985,-9.047335,1.98,Current
893,Galway,Regional,R338,0,1,7,8,53.278121,-9.070937,53.272182,-9.086089,1.23,Current
897,Mayo,Regional,R334,0,1,1,2,53.618551,-9.222582,53.573569,-9.229035,5.06,Current
903,Mayo,Regional,R314,1,0,0,1,54.173476,-9.190758,54.151575,-9.176101,2.7,Current
905,Mayo,Regional,R294,0,2,2,4,54.113431,-9.155135,54.106346,-9.09404,4.48,Current
907,Mayo,National,N26,1,0,2,3,54.068592,-9.155647,54.109281,-9.160316,4.74,Current
909,Mayo,National,N5,0,1,1,2,53.916816,-8.998011,53.908131,-9.034,2.59,Current
911,Mayo,National,N17,1,0,10,11,53.693224,-8.974369,53.759777,-8.962874,7.83,Current
912,Mayo,National,N60,1,2,3,6,53.727956,-9.004953,53.76755,-9.053209,5.62,Current
913,Mayo,Regional,R310,0,1,2,3,53.868858,-9.294271,53.858483,-9.298478,1.2,Current
918,Roscommon,National,N61,0,1,8,9,53.500389,-8.040697,53.434059,-7.9677,8.97,Current
922,Roscommon,National,N5,1,1,1,3,53.855484,-8.394669,53.882367,-8.452658,5.15,Current
924,Roscommon,National,N5,0,1,6,7,53.773214,-8.123302,53.766947,-8.204295,5.73,Current
927,Roscommon,Regional,R294,0,1,1,2,53.969525,-8.262633,53.972475,-8.296431,2.31,Current
928,Roscommon,National,N4,1,3,5,9,53.944881,-8.116448,53.968818,-8.225283,8.18,Current
930,Longford,National,N4,4,0,6,10,53.744916,-7.807889,53.819241,-7.904801,11.29,Current
931,Longford,National,N4,2,2,4,8,53.671645,-7.54762,53.691982,-7.608689,4.64,Current
932,Longford,Local,L1095,0,2,1,3,53.695002,-7.615107,53.650816,-7.648871,5.61,Current
936,Sligo,Regional,R296,0,1,0,1,54.089467,-8.518246,54.082119,-8.563361,3.12,Current
945,Leitrim,Regional,R208,0,1,0,1,54.036713,-8.026566,54.046721,-8.040096,1.45,Current
946,Donegal,National,N15,1,1,7,9,54.606726,-8.111473,54.528375,-8.143332,10.07,Current
947,Donegal,National,N15,0,2,4,6,54.657604,-8.084936,54.612848,-8.09851,6,Current
955,Donegal,Regional,R238,2,3,10,15,55.042561,-7.382248,55.091758,-7.47858,8.71,Current
956,Donegal,National,N13,0,3,6,9,55.042559,-7.383155,55.013047,-7.481349,7.84,Current
960,Cavan,National,N55,0,1,7,8,53.927715,-7.412249,53.903183,-7.443134,3.79,Current
965,Monaghan,Regional,R183,1,0,3,4,54.174878,-7.155961,54.177605,-7.229039,5.26,Current
968,Monaghan,Regional,R183,1,2,0,3,54.118381,-6.736376,54.128338,-6.753169,1.65,Current
969,Monaghan,National,N2,2,1,4,7,54.066911,-6.701754,54.01904,-6.709168,5.56,Current
973,Louth,Regional,R173,0,0,10,10,54.012878,-6.308332,54.035067,-6.383664,5.66,Current
974,Louth,National,N52,0,2,13,15,53.979674,-6.393249,54.006505,-6.3873,3.71,Current
975,Louth,Regional,R934,0,0,12,12,54.010924,-6.403269,54.018234,-6.441492,2.64,Current
976,Louth,Motorway,M1,1,1,5,7,53.830079,-6.410219,53.953474,-6.419363,14.15,Current
981,Louth,Regional,R166,0,1,7,8,53.745843,-6.293929,53.718622,-6.348086,4.78,Current
984,Louth,Regional,R132,0,1,3,4,53.789033,-6.393914,53.83207,-6.394961,4.89,Current
993,Meath,Regional,R153,0,1,7,8,53.634406,-6.584587,53.652944,-6.675001,6.39,Current
999,Meath,Regional,R156,0,1,4,5,53.450086,-6.619807,53.463102,-6.651545,2.66,Current
1000,Meath,Regional,R156,2,0,2,4,53.534677,-6.992439,53.528511,-6.927361,4.57,New
1005,Westmeath,National,N4,1,0,1,2,53.49982,-7.232158,53.528421,-7.307206,6.04,Current
1006,Westmeath,Regional,R446,0,1,0,1,53.442522,-7.240777,53.421022,-7.290279,4.23,Current
1007,Westmeath,Motorway,M6,0,1,2,3,53.385848,-7.719189,53.38975,-7.764256,3.04,Current
1015,Galway,Regional,R356,1,1,1,3,53.200273,-8.052292,53.195177,-7.975931,5.9,New
1019,Offaly,National,N62,1,0,2,3,53.147222,-7.885749,53.211396,-7.885915,7.35,Current
1023,Laois,Regional,R422,0,1,6,7,53.116887,-7.32569,53.109373,-7.247149,5.73,New
1026,Laois,Motorway,M7,1,1,2,4,53.021286,-7.26159,53.019633,-7.332837,5.24,New
1036,Kildare,Regional,R411,0,2,1,3,53.149177,-6.632278,53.188875,-6.643682,4.74,New
1038,Kildare,Regional,R411,0,3,11,14,53.22878,-6.644841,53.213813,-6.665001,2.24,Current
1039,Kildare,Regional,R407,1,3,11,15,53.23304,-6.661436,53.27988,-6.679029,5.5,Current
1040,Kildare,Regional,R403,0,3,6,9,53.33721,-6.558467,53.324063,-6.590899,2.78,Current
1041,,Kildare,Regional,R405,0,3,10,13,53.358875,-6.535384,53.338492,-6.539589,3.43,Current
1043,,Kildare,Regional,R148,0,3,4,7,53.406733,-6.698296,53.421103,-6.761192,4.64,Current
1045,Wicklow,National,N81,1,0,4,5,53.227903,-6.463016,53.205715,-6.495049,3.35,Current,
1046,Wicklow,Regional,R759,1,0,1,2,53.141988,-6.319821,53.15783,-6.35448,3.05,Current,
1047,Wicklow,Regional,R761,0,4,27,31,53.187844,-6.100433,53.2129,-6.118687,3.23,Current,
1050,Wicklow,Regional,R755,0,2,4,6,53.09674,-6.202779,53.128031,-6.18033,3.82,New,
1052,Wicklow,Regional,R747,0,1,0,1,52.850192,-6.335641,52.830668,-6.358519,2.8,Current,
1056,,Dublin,Motorway,M1,1,1,5,7,53.532046,-6.207331,53.4915,-6.203505,4.67,Current
1057,,Dublin,Regional,R125,1,2,7,10,53.45931,-6.220163,53.473286,-6.257102,2.99,Current
1062,,Dublin,Motorway,M50,0,8,108,116,53.292392,-6.331757,53.410807,-6.231246,21.43,Current
1063,Urban Road/Urban Street/Unclassified,Dublin,Priorswood Road,0,1,6,7,53.397818,-6.187716,53.402015,-6.205119,1.27,Current,
1065,,Dublin,Local,L3016,0,0,8,8,53.385951,-6.404271,53.3909,-6.43123,1.88,Current
1066,,Dublin,National,N7,1,0,17,18,53.316928,-6.374002,53.307215,-6.406321,2.46,Current
1067,,Dublin,Regional,R113,0,0,6,6,53.316009,-6.396231,53.322748,-6.406187,1.13,Current
1071,,Dublin,Motorway,M50,0,8,44,52,53.286393,-6.328661,53.196405,-6.133379,20.14,Current
1072,,Dublin,Regional,R830,0,2,9,11,53.283348,-6.146407,53.273502,-6.173658,2.19,Current
1073,,Dublin,Regional,R118,1,9,34,44,53.299423,-6.177143,53.322158,-6.21794,3.8,Current
1075,,Dublin,Regional,R138,0,5,30,35,53.298102,-6.204318,53.327776,-6.244723,4.34,Current
1077,,Dublin,Regional,R111,2,18,98,118,53.351657,-6.225592,53.348239,-6.308347,9.88,Current
1079,Urban Road/Urban Street/Unclassified,Dublin,Connaught Street,0,3,4,7,53.362595,-6.27322,53.364689,-6.28714,0.96,Current,
1080,,Dublin,Regional,R102,0,3,11,14,53.369609,-6.230753,53.376182,-6.251871,1.59,Current
1082,,Cork,Local,L2450,1,1,3,5,51.869301,-8.504232,51.875932,-8.505458,0.75,Current
1087,,Galway,National,N83,1,2,6,9,53.607915,-8.7555,53.566221,-8.791548,5.3,Current
1095,Donegal,Regional,R245,0,0,8,8,55.067447,-7.673763,55.107659,-7.707099,6.04,New,
1097,,Cavan,National,N3,0,1,1,2,54.102705,-7.464401,54.121763,-7.481575,2.45,Current
1100,Monaghan,Regional,R188,0,1,1,2,54.090865,-7.087178,54.078565,-7.089395,1.52,Current,
1102,,Cavan,Regional,R165,0,1,1,2,53.967868,-7.231777,53.987177,-7.236182,2.23,New
1104,,Louth,Local,L5232,1,0,0,1,53.863808,-6.550689,53.867805,-6.594245,2.95,Current
1112,Westmeath,Regional,R393,0,2,0,2,53.564541,-7.496823,53.58442,-7.542819,3.96,Current,
1120,,Offaly,National,N80,0,2,1,3,53.214487,-7.452542,53.198724,-7.426368,2.65,New
1124,Kilkenny,Regional,R700,1,0,3,4,52.501047,-7.078674,52.510584,-7.120876,3.6,Current,
1127,,Carlow,Regional,R725,0,1,1,2,52.818238,-6.85957,52.823949,-6.890075,2.23,Current
1133,Tipperary,Regional,R689,0,1,2,3,52.527224,-7.68191,52.469146,-7.691361,6.57,Current,
1134,Tipperary,Regional,R689,1,0,0,1,52.686678,-7.594942,52.644347,-7.610076,5.23,Current
1136,Wexford,National,N11,2,1,6,9,52.42795,-6.532376,52.371866,-6.517953,6.43,New
1140,Wexford,Regional,R731,0,1,2,3,52.496923,-6.771258,52.46273,-6.837573,6.2,Current
1141,Kerry,Regional,R557,0,1,1,2,52.327337,-9.738235,52.349526,-9.680247,4.79,Current
1142,Wicklow,Regional,R756,0,1,1,2,53.042252,-6.386259,53.013068,-6.327363,5.61,Current
1143,Kildare,Local,L2007,0,1,5,6,53.25125,-6.588675,53.303781,-6.613654,6.84,New
1144,Kildare,Local,L2032,0,1,5,6,53.161323,-6.725301,53.149304,-6.797053,5.12,New
1145,Cork,Local,L3004,0,0,6,6,51.908729,-8.35142,51.907136,-8.283239,4.9,New
1146,Offaly,Local,L2025,1,1,1,3,53.276979,-7.466773,53.267326,-7.350251,7.91,New
1147,Kildare,Local,L3153,0,1,2,3,53.1153,-7.241892,53.144456,-7.207438,4.07,New
1148,Kildare,Local,L7081,0,2,1,3,53.278167,-6.773221,53.25335,-6.829867,4.9,New
1149,Cork,Local,L1200,0,1,1,2,52.203049,-8.726623,52.174989,-8.691469,4.01,New
1150,Kildare,Local,L2030,0,1,5,6,53.213379,-6.706672,53.239081,-6.731242,5.13,New
1151,Kildare,Local,L3010,0,2,2,4,53.119922,-6.971204,53.104971,-7.015829,3.81,New
1152,Cork,Local,L3201,0,1,1,2,51.720462,-8.536481,51.745027,-8.573474,3.81,New
1153,Galway,Local,L3107,0,1,4,5,53.300775,-8.745408,53.330787,-8.722645,3.73,New
1154,Meath,Local,L1601,0,1,1,2,53.692621,-6.451212,53.696375,-6.403926,3.68,New
1155,Longford,Local,L1127,0,0,6,6,53.725771,-7.798794,53.70414,-7.821237,3.48,New
1156,Westmeath,Local,L1015,0,1,1,2,53.583692,-7.357668,53.581592,-7.310939,3.32,New
1157,Cork,Local,L3809,0,1,1,2,51.94127,-7.993843,51.939817,-8.036454,3.26,New
1158,Dublin,Local,L6002,0,1,1,2,53.275797,-6.514693,53.299367,-6.507026,3.18,New
1159,Roscommon,Local,L2025,0,1,1,2,53.405183,-8.121922,53.415931,-8.08077,3.17,New
1160,Leitrim,Local,L7428,0,1,1,2,54.018057,-7.945546,53.996419,-7.945856,3.16,New
1161,Kilkenny,Local,L3423,0,1,1,2,52.361984,-7.22263,52.365659,-7.182555,3,New
1162,Wicklow,Local,L1013,0,1,1,2,53.162705,-6.207189,53.169079,-6.179962,2.99,New
1163,Kildare,Local,L4007,0,1,2,3,52.993155,-6.974708,53.014458,-6.953215,2.98,New
1164,Dublin,Local,L2025,0,2,1,3,53.454579,-6.223119,53.437229,-6.249286,2.86,New
1165,Kildare,Local,L7076,0,1,1,2,53.251898,-6.841516,53.269783,-6.815838,2.8,New
1166,Sligo,Local,L2605,0,1,1,2,54.191521,-9.114635,54.162068,-9.131095,3.56,New
1167,Meath,Local,L2228,0,1,4,5,53.414952,-6.452285,53.424539,-6.487915,2.68,New
1168,Dublin,Local,L2065,0,1,2,3,53.447852,-6.204573,53.433221,-6.176713,2.6,New
1169,Waterford,Local,L5019,0,1,1,2,52.219131,-7.126841,52.231864,-7.146775,2.6,New
1170,Donegal,Local,L1031,0,1,1,2,55.349388,-7.314322,55.334703,-7.286417,2.58,New
1171,Cavan,Local,L1519,0,1,1,2,53.995137,-7.391832,53.989177,-7.364536,2.56,New
1172,Kildare,Local,L2014,0,2,1,3,53.25127,-6.578276,53.241288,-6.610366,2.54,New
1173,Longford,Local,L1067,0,1,1,2,53.787417,-7.514196,53.79036,-7.549765,2.47,New
1174,Cork,Local,L2464,0,1,2,3,51.821906,-8.393299,51.836051,-8.418816,2.44,New
1175,Kildare,Local,L2010,0,1,1,2,53.265377,-6.635943,53.266038,-6.669818,2.37,New
1176,Galway,Local,L4322,1,0,1,2,53.198581,-8.302953,53.179068,-8.293823,2.37,New
1177,Cork,Local,L2231,0,2,0,2,51.811492,-8.543159,51.803386,-8.574048,2.32,New
1178,Roscommon,Local,L1405,0,1,1,2,53.844963,-8.054423,53.866987,-8.049397,2.61,New
1179,Galway,Local,L2115,0,1,1,2,53.466078,-8.744998,53.478929,-8.720561,2.25,New
1180,Galway,Local,L3107,1,0,1,2,53.355343,-8.705531,53.374308,-8.700762,2.18,New
1181,Cavan,Local,L1037,0,2,0,2,54.106609,-7.692268,54.120963,-7.675797,2.15,New
1182,Waterford,Local,L4082,0,1,1,2,52.243405,-7.020979,52.260526,-7.010516,2.15,New
1183,Wicklow,Local,L1020,0,1,1,2,53.188306,-6.169818,53.189964,-6.141748,2.11,New
1184,Dublin,Local,L3120,0,3,4,7,53.41263,-6.345004,53.423271,-6.326253,2.08,New
1185,Wicklow,Local,L2190,1,0,3,4,52.797331,-6.162075,52.786909,-6.184074,2.07,New
1186,Mayo,Local,L1606,0,1,1,2,53.674981,-9.142139,53.690746,-9.147433,2.02,New
1187,Cork,Local,L2789,0,1,5,6,51.916152,-8.491419,51.925101,-8.511316,1.94,New
1188,Cork,Local,L2998,0,1,1,2,51.906643,-8.380583,51.918971,-8.395629,1.91,New
1189,Wexford,Local,L3041,0,1,1,2,52.286224,-6.528306,52.301495,-6.497571,2.82,New
1190,Dublin,Local,L2015,0,1,2,3,53.417239,-6.265249,53.417611,-6.239268,1.8,New
1191,Dublin,Local,L3036,0,1,3,4,53.289451,-6.342928,53.3013,-6.352224,1.79,New
1192,Kildare,Local,L8012,0,1,1,2,53.062491,-6.832951,53.075509,-6.841034,1.76,New
1193,Dublin,Local,L3040,0,1,9,10,53.389016,-6.380742,53.382667,-6.403226,1.75,New
1194,Dublin,Local,L4020,1,0,1,2,53.278042,-6.284337,53.29304,-6.287856,1.73,New
1195,Kildare,Local,L2004,0,1,1,2,53.292317,-6.686794,53.277457,-6.696076,1.93,New
1196,Cavan,Local,L3021,0,1,1,2,53.776101,-7.003374,53.788351,-6.992489,1.58,New
1197,Cork,Local,L3234,0,1,2,3,51.706463,-8.523289,51.713309,-8.540112,1.55,New
1198,Wicklow,Local,L5050,0,1,1,2,53.072781,-6.0694,53.076459,-6.089876,1.51,New
1199,Dublin,Local,L3021,0,0,10,10,53.2878,-6.36231,53.289709,-6.340383,1.48,New
1200,Dublin,Local,L4010,0,2,2,4,53.282364,-6.318246,53.291967,-6.311685,1.42,New
1201,Dublin,Local,L2002,0,1,4,5,53.280179,-6.445214,53.291189,-6.43748,1.39,New
1202,Wexford,Local,L5082,0,1,1,2,52.673687,-6.285135,52.661807,-6.282433,1.36,New
1203,Wicklow,Local,L1007,0,1,1,2,53.193336,-6.169997,53.203905,-6.175556,1.35,New
1204,Kildare,Local,L2012,0,1,3,4,53.238816,-6.659786,53.234882,-6.641389,1.31,New
1205,Dublin,Local,L1006,0,0,6,6,53.330089,-6.398097,53.337655,-6.385432,1.31,New
1206,Dublin,Local,L4003,0,2,0,2,53.286566,-6.331218,53.275111,-6.331049,1.3,New
1207,Kildare,Local,L3002,0,1,1,2,53.217714,-6.95003,53.214445,-6.967609,1.29,New
1208,Dublin,Local,L1003,0,1,5,6,53.308839,-6.196402,53.29954,-6.204867,1.26,New
1209,Dublin,Local,L1013,0,1,3,4,53.345593,-6.379578,53.355122,-6.37228,1.28,New
1210,Dublin,Local,L3005,0,1,3,4,53.37298,-6.456962,53.362367,-6.455549,1.21,New
1211,Leitrim,Local,L1601,0,1,1,2,53.832649,-7.917962,53.842834,-7.918711,1.2,New
1212,Kerry,Local,L2033,1,0,2,3,52.069461,-9.505084,52.078741,-9.507163,1.2,New
1213,Dublin,Local,L3010,0,0,8,8,53.285499,-6.407571,53.283491,-6.391536,1.19,New
1214,Dublin,Local,L2014,0,1,7,8,53.275615,-6.229457,53.280283,-6.214796,1.16,New
1215,Dublin,Local,L3018,0,1,1,2,53.298014,-6.370617,53.298211,-6.35416,1.12,New
1216,Dublin,Local,L3007,0,1,9,10,53.276988,-6.356939,53.277039,-6.373489,1.12,New
1217,Dublin,Local,L4022,0,1,1,2,53.307324,-6.319272,53.316289,-6.316935,1.11,New
1218,Dublin,Local,L3020,0,1,4,5,53.38531,-6.372425,53.392283,-6.383017,1.1,New
1219,Dublin,Local,L1015,0,2,2,4,53.330089,-6.398097,53.337892,-6.407036,1.09,New
1220,Dublin,Local,L2049,0,2,5,7,53.30271,-6.233425,53.299237,-6.219177,1.05,New
1221,Dublin,Local,L2065,0,2,0,2,53.447996,-6.204698,53.453578,-6.214087,1.04,New
1222,Clare,Local,L3110,0,1,1,2,52.67972,-8.696502,52.686367,-8.68685,1.02,New
1223,Dublin,Local,L2004,0,1,2,3,53.281344,-6.476368,53.283163,-6.462068,1.01,New
1224,Dublin,Local,L2047,0,1,2,3,53.209272,-6.132037,53.210627,-6.117137,1.01,New
1225,Dublin,Local,L6034,0,1,1,2,53.262536,-6.210222,53.269713,-6.211669,0.86,New
1226,Dublin,Local,L1026,0,1,5,6,53.323295,-6.395506,53.330089,-6.398097,0.82,New
